"time","R0.i","R0.v","R1.i","R1.v"
0.491,0.000497512437810812,0.497512437810812,0.0004975124378109459,49.75124378109459
0.492,0.000497512437810812,0.497512437810812,0.000497512437810946,49.7512437810946
0.493,0.000497512437810812,0.497512437810812,0.0004975124378109459,49.75124378109459
0.494,0.0004975124378108262,0.4975124378108262,0.0004975124378109459,49.75124378109459
0.495,0.0004975124378108262,0.4975124378108262,0.0004975124378109459,49.75124378109459
0.496,0.0004975124378108262,0.4975124378108262,0.0004975124378109459,49.75124378109459
0.497,0.0004975124378108404,0.4975124378108404,0.0004975124378109458,49.75124378109458
0.498,0.0004975124378108404,0.4975124378108404,0.0004975124378109458,49.75124378109458
0.499,0.0004975124378108404,0.4975124378108404,0.0004975124378109458,49.75124378109458
0.5,0.0004975124378108404,0.4975124378108404,0.0004975124378109458,49.75124378109458
0.5,0.0004975124378108404,0.4975124378108404,0.0004975124378109458,49.75124378109458
0.5,0.0004975124378108404,0.4975124378108404,0.0004975124378109458,49.75124378109458
0.5,0.0004975124378108404,0.4975124378108404,0.0009950248755223891,99.50248755223892
0.501,0.0008107684704290961,0.8107684704290961,0.0009918923151965198,99.18923151965198
0.502,0.0009248139899583947,0.9248139899583947,0.000990751860001341,99.0751860001341
0.503,0.0009663308550563982,0.9663308550563983,0.0009903366913504024,99.03366913504024
0.504,0.0009814184937646502,0.9814184937646502,0.0009901858149633349,99.01858149633348
0.505,0.0009869112427887074,0.9869112427887075,0.0009901308874730999,99.01308874730999
0.506,0.0009889300111762935,0.9889300111762935,0.0009901106997892261,99.01106997892261
0.507,0.0009896682819321824,0.9896682819321825,0.0009901033170816678,99.01033170816677
0.508,0.0009899401099047224,0.9899401099047225,0.0009901005988019428,99.01005988019428
0.509,0.0009900301940982529,0.990030194098253,0.0009900996979600074,99.00996979600075
0.51,0.0009900622046471171,0.990062204647117,0.0009900993778545189,99.00993778545188
0.511,0.0009900858072691818,0.9900858072691818,0.0009900991418282984,99.00991418282983
0.512,0.0009900982183494733,0.9900982183494733,0.0009900990177174954,99.00990177174954
0.513,0.0009901005026171389,0.990100502617139,0.0009900989948748188,99.00989948748189
0.514,0.0009901035917754086,0.9901035917754086,0.0009900989639832361,99.00989639832362
0.515,0.0009901045762951101,0.99010457629511,0.000990098954138039,99.0098954138039
0.516,0.0009901037623637023,0.9901037623637023,0.0009900989622773531,99.00989622773531
0.517,0.0009901030407690997,0.9901030407690996,0.000990098969493299,99.0098969493299
0.518,0.0009901023191745111,0.9901023191745111,0.000990098976709245,99.0098976709245
0.519,0.0009901015975799083,0.9901015975799083,0.0009900989839251909,99.00989839251909
0.52,0.0009901008759853199,0.9901008759853198,0.0009900989911411368,99.00989911411368
0.521,0.0009901001543907171,0.9901001543907171,0.000990098998357083,99.0098998357083
0.522,0.0009900997015354137,0.9900997015354136,0.0009900990028856361,99.00990028856361
0.523,0.0009900996452906555,0.9900996452906554,0.0009900990034480835,99.00990034480836
0.524,0.0009900995890458973,0.9900995890458972,0.0009900990040105312,99.00990040105312
0.525,0.0009900995328011391,0.990099532801139,0.0009900990045729789,99.00990045729789
0.526,0.0009900994765563666,0.9900994765563667,0.0009900990051354265,99.00990051354265
0.527,0.0009900994203116084,0.9900994203116085,0.0009900990056978742,99.00990056978742
0.528,0.0009900993640668504,0.9900993640668503,0.0009900990062603216,99.00990062603216
0.529,0.0009900993078220779,0.9900993078220779,0.0009900990068227693,99.00990068227692
0.53,0.0009900992515773197,0.9900992515773197,0.0009900990073852169,99.00990073852169
0.531,0.0009900991953325615,0.9900991953325615,0.0009900990079476646,99.00990079476645
0.532,0.0009900991390878033,0.9900991390878033,0.000990099008510112,99.00990085101121
0.533,0.000990099082843031,0.9900990828430309,0.0009900990090725597,99.00990090725597
0.534,0.0009900990639136467,0.9900990639136467,0.0009900990092618536,99.00990092618535
0.535,0.0009900990616327477,0.9900990616327476,0.0009900990092846626,99.00990092846627
0.536,0.0009900990593518628,0.9900990593518628,0.0009900990093074714,99.00990093074714
0.537,0.0009900990570709638,0.9900990570709638,0.0009900990093302804,99.00990093302804
0.538,0.0009900990547900648,0.9900990547900648,0.0009900990093530894,99.00990093530893
0.539,0.0009900990525091658,0.9900990525091657,0.0009900990093758984,99.00990093758985
0.54,0.0009900990502282809,0.9900990502282809,0.0009900990093987072,99.00990093987072
0.541,0.0009900990479473819,0.9900990479473819,0.0009900990094215162,99.00990094215162
0.542,0.0009900990456664829,0.9900990456664829,0.0009900990094443252,99.00990094443253
0.543,0.000990099043385598,0.9900990433855981,0.000990099009467134,99.0099009467134
0.544,0.000990099041104699,0.990099041104699,0.000990099009489943,99.0099009489943
0.545,0.0009900990388238,0.9900990388238,0.0009900990095127521,99.0099009512752
0.546,0.000990099036542901,0.990099036542901,0.0009900990095355611,99.00990095355611
0.547,0.0009900990342620161,0.9900990342620162,0.0009900990095583699,99.00990095583698
0.548,0.0009900990319811171,0.9900990319811172,0.0009900990095811789,99.00990095811788
0.549,0.0009900990297002181,0.9900990297002181,0.0009900990096039879,99.0099009603988
0.55,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.55,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.55,0.0009900990274193332,0.9900990274193333,0.0004950495048629033,49.50495048629033
0.551,0.0006777201096632553,0.6777201096632552,0.0004966113994516837,49.66113994516837
0.552,0.0005634444154664919,0.5634444154664919,0.0004971827779226676,49.71827779226675
0.553,0.0005216496442545946,0.5216496442545946,0.0004973917517787271,49.73917517787271
0.554,0.0005063354450855399,0.50633544508554,0.0004974683227745723,49.74683227745723
0.555,0.0005007443795499,0.5007443795499,0.0004974962781022506,49.74962781022506
0.556,0.000498675901820576,0.498675901820576,0.0004975066204908972,49.75066204908971
0.557,0.0004979495092185573,0.4979495092185573,0.0004975102524539072,49.75102524539072
0.558,0.0004976809997193215,0.4976809997193214,0.0004975115950014034,49.75115950014034
0.559,0.0004975676776546009,0.497567677654601,0.000497512161611727,49.7512161611727
0.56,0.0004975284338606087,0.4975284338606087,0.0004975123578306969,49.75123578306969
0.561,0.0004975152200722306,0.4975152200722306,0.0004975124238996389,49.75124238996389
0.562,0.0004975098807584288,0.4975098807584288,0.0004975124505962079,49.75124505962079
0.563,0.0004975091163883007,0.4975091163883008,0.0004975124544180585,49.75124544180585
0.564,0.0004975099525013462,0.4975099525013462,0.0004975124502374933,49.75124502374933
0.565,0.0004975107886144059,0.4975107886144059,0.000497512446056928,49.7512446056928
0.566,0.0004975116083795826,0.4975116083795825,0.000497512441958102,49.7512441958102
0.567,0.0004975117201249333,0.4975117201249333,0.0004975124413993754,49.75124413993753
0.568,0.0004975118318702698,0.4975118318702698,0.0004975124408406487,49.75124408406487
0.569,0.0004975119436156206,0.4975119436156206,0.0004975124402819219,49.75124402819219
0.57,0.0004975120553609571,0.4975120553609571,0.0004975124397231952,49.75124397231952
0.571,0.0004975121671062936,0.4975121671062936,0.0004975124391644685,49.75124391644685
0.572,0.0004975122788516444,0.4975122788516444,0.0004975124386057419,49.75124386057418
0.573,0.0004975123312028131,0.4975123312028131,0.000497512438343986,49.7512438343986
0.574,0.0004975123392048459,0.4975123392048459,0.0004975124383039758,49.75124383039758
0.575,0.0004975123472068788,0.4975123472068788,0.0004975124382639657,49.75124382639657
0.576,0.0004975123552089115,0.4975123552089116,0.0004975124382239555,49.75124382239554
0.577,0.0004975123632109444,0.4975123632109444,0.0004975124381839453,49.75124381839453
0.578,0.0004975123712129772,0.4975123712129772,0.0004975124381439352,49.75124381439352
0.579,0.0004975123792150101,0.49751237921501,0.000497512438103925,49.75124381039249
0.58,0.0004975123872170428,0.4975123872170428,0.0004975124380639148,49.75124380639148
0.581,0.0004975123952190756,0.4975123952190756,0.0004975124380239047,49.75124380239047
0.582,0.0004975124032211085,0.4975124032211085,0.0004975124379838945,49.75124379838945
0.583,0.0004975124112231412,0.4975124112231413,0.0004975124379438844,49.75124379438844
0.584,0.0004975124192251741,0.4975124192251741,0.0004975124379038742,49.75124379038741
0.585,0.0004975124272272069,0.4975124272272069,0.000497512437863864,49.7512437863864
0.586,0.0004975124300485163,0.4975124300485163,0.0004975124378497575,49.75124378497575
0.587,0.0004975124303456653,0.4975124303456653,0.0004975124378482717,49.75124378482717
0.588,0.0004975124306428142,0.4975124306428143,0.0004975124378467859,49.75124378467859
0.589,0.0004975124309399633,0.4975124309399632,0.0004975124378453002,49.75124378453003
0.59,0.0004975124312371122,0.4975124312371122,0.0004975124378438145,49.75124378438144
0.591,0.0004975124315342754,0.4975124315342754,0.0004975124378423287,49.75124378423287
0.592,0.0004975124318314243,0.4975124318314244,0.0004975124378408429,49.75124378408429
0.593,0.0004975124321285734,0.4975124321285733,0.0004975124378393572,49.75124378393572
0.594,0.0004975124324257223,0.4975124324257223,0.0004975124378378714,49.75124378378714
0.595,0.0004975124327228713,0.4975124327228713,0.0004975124378363856,49.75124378363856
0.596,0.0004975124330200202,0.4975124330200202,0.0004975124378348999,49.75124378348999
0.597,0.0004975124333171692,0.4975124333171692,0.0004975124378334141,49.75124378334142
0.598,0.0004975124336143181,0.4975124336143182,0.0004975124378319285,49.75124378319285
0.599,0.0004975124339114814,0.4975124339114814,0.0004975124378304427,49.75124378304427
0.6,0.0004975124342086303,0.4975124342086303,0.0004975124378289569,49.75124378289568
0.6,0.0004975124342086303,0.4975124342086303,0.0009950248755584113,99.50248755584113
0.601,0.0008107684963037656,0.8107684963037656,0.0009918923149377732,99.18923149377731
0.602,0.0009248139993823514,0.9248139993823514,0.0009907518599071013,99.07518599071012
0.603,0.0009663308584835448,0.9663308584835448,0.0009903366913161309,99.0336691316131
0.604,0.0009814184950063377,0.9814184950063378,0.0009901858149509179,99.01858149509179
0.605,0.0009869112432447764,0.9869112432447764,0.0009901308874685391,99.01308874685391
0.606,0.0009889300113431147,0.9889300113431148,0.0009901106997875578,99.01106997875577
0.607,0.0009896682819937439,0.9896682819937439,0.0009901033170810522,99.01033170810521
0.608,0.0009899401099269056,0.9899401099269056,0.0009901005988017209,99.01005988017209
0.609,0.0009900301941042358,0.9900301941042358,0.0009900996979599478,99.00996979599478
0.61,0.0009900622046504282,0.9900622046504282,0.0009900993778544859,99.00993778544859
0.611,0.0009900858072718394,0.9900858072718393,0.0009900991418282717,99.00991418282717
0.612,0.0009900982183505818,0.9900982183505818,0.0009900990177174843,99.00990177174843
0.613,0.0009901005026177927,0.9901005026177927,0.0009900989948748121,99.00989948748121
0.614,0.0009901035917758065,0.9901035917758065,0.000990098963983232,99.00989639832321
0.615,0.0009901045762951953,0.9901045762951952,0.0009900989541380381,99.00989541380382
0.616,0.0009901037623636739,0.9901037623636739,0.0009900989622773533,99.00989622773533
0.617,0.000990103040769057,0.990103040769057,0.0009900989694932995,99.00989694932994
0.618,0.0009901023191744543,0.9901023191744542,0.0009900989767092456,99.00989767092456
0.619,0.0009901015975798514,0.9901015975798515,0.0009900989839251916,99.00989839251916
0.62,0.0009901008759852345,0.9901008759852346,0.0009900989911411379,99.00989911411379
0.621,0.0009901001543906318,0.9901001543906318,0.0009900989983570839,99.00989983570838
0.622,0.0009900997015354137,0.9900997015354136,0.0009900990028856361,99.00990028856361
0.623,0.0009900996452906555,0.9900996452906554,0.0009900990034480835,99.00990034480836
0.624,0.000990099589045883,0.990099589045883,0.0009900990040105314,99.00990040105314
0.625,0.0009900995328011248,0.9900995328011248,0.0009900990045729789,99.00990045729789
0.626,0.0009900994765563666,0.9900994765563667,0.0009900990051354265,99.00990051354265
0.627,0.0009900994203115943,0.9900994203115943,0.0009900990056978742,99.00990056978742
0.628,0.0009900993640668361,0.9900993640668361,0.0009900990062603218,99.00990062603218
0.629,0.0009900993078220638,0.9900993078220637,0.0009900990068227695,99.00990068227695
0.63,0.0009900992515773056,0.9900992515773055,0.0009900990073852171,99.00990073852171
0.631,0.0009900991953325474,0.9900991953325473,0.0009900990079476646,99.00990079476645
0.632,0.0009900991390877749,0.9900991390877749,0.0009900990085101122,99.00990085101122
0.633,0.0009900990828430167,0.9900990828430167,0.0009900990090725599,99.009900907256
0.634,0.0009900990639136323,0.9900990639136324,0.0009900990092618538,99.00990092618538
0.635,0.0009900990616327333,0.9900990616327334,0.0009900990092846628,99.00990092846628
0.636,0.0009900990593518344,0.9900990593518344,0.0009900990093074718,99.00990093074718
0.637,0.0009900990570709497,0.9900990570709496,0.0009900990093302806,99.00990093302806
0.638,0.0009900990547900505,0.9900990547900506,0.0009900990093530896,99.00990093530896
0.639,0.0009900990525091658,0.9900990525091657,0.0009900990093758984,99.00990093758985
0.64,0.0009900990502282668,0.9900990502282667,0.0009900990093987074,99.00990093987075
0.641,0.0009900990479473678,0.9900990479473677,0.0009900990094215164,99.00990094215165
0.642,0.0009900990456664829,0.9900990456664829,0.0009900990094443252,99.00990094443253
0.643,0.0009900990433855839,0.9900990433855839,0.0009900990094671343,99.00990094671343
0.644,0.000990099041104699,0.990099041104699,0.000990099009489943,99.0099009489943
0.645,0.0009900990388238,0.9900990388238,0.0009900990095127521,99.0099009512752
0.646,0.000990099036542901,0.990099036542901,0.0009900990095355611,99.00990095355611
0.647,0.0009900990342620161,0.9900990342620162,0.0009900990095583699,99.00990095583698
0.648,0.0009900990319811171,0.9900990319811172,0.0009900990095811789,99.00990095811788
0.649,0.0009900990297002181,0.9900990297002181,0.0009900990096039879,99.0099009603988
0.65,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.65,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.65,0.0009900990274193332,0.9900990274193333,0.0004950495048629033,49.50495048629033
0.651,0.0006777201114783651,0.6777201114783651,0.0004966113994426081,49.66113994426081
0.652,0.0005634444161298262,0.5634444161298262,0.0004971827779193509,49.71827779193509
0.653,0.0005216496444969465,0.5216496444969465,0.0004973917517775153,49.73917517775153
0.654,0.0005063354451747273,0.5063354451747273,0.0004974683227741264,49.74683227741264
0.655,0.0005007443795826134,0.5007443795826134,0.000497496278102087,49.7496278102087
0.656,0.0004986759018323568,0.4986759018323568,0.0004975066204908382,49.75066204908381
0.657,0.0004979495092227495,0.4979495092227495,0.0004975102524538862,49.75102524538862
0.658,0.0004976809997209699,0.4976809997209699,0.0004975115950013951,49.75115950013952
0.659,0.0004975676776552689,0.4975676776552689,0.0004975121616117237,49.75121616117237
0.66,0.0004975284338608362,0.4975284338608361,0.0004975123578306958,49.75123578306958
0.661,0.0004975152200722733,0.4975152200722732,0.0004975124238996387,49.75124238996387
0.662,0.0004975098807584573,0.4975098807584573,0.0004975124505962078,49.75124505962078
0.663,0.0004975091163883007,0.4975091163883008,0.0004975124544180585,49.75124544180585
0.664,0.0004975099525013462,0.4975099525013462,0.0004975124502374933,49.75124502374933
0.665,0.0004975107886143917,0.4975107886143917,0.0004975124460569281,49.75124460569281
0.666,0.0004975116083795826,0.4975116083795825,0.000497512441958102,49.7512441958102
0.667,0.0004975117201249333,0.4975117201249333,0.0004975124413993754,49.75124413993753
0.668,0.0004975118318702698,0.4975118318702698,0.0004975124408406487,49.75124408406487
0.669,0.0004975119436156064,0.4975119436156064,0.000497512440281922,49.7512440281922
0.67,0.0004975120553609571,0.4975120553609571,0.0004975124397231952,49.75124397231952
0.671,0.0004975121671062936,0.4975121671062936,0.0004975124391644685,49.75124391644685
0.672,0.0004975122788516444,0.4975122788516444,0.0004975124386057419,49.75124386057418
0.673,0.0004975123312028131,0.4975123312028131,0.000497512438343986,49.7512438343986
0.674,0.0004975123392048459,0.4975123392048459,0.0004975124383039758,49.75124383039758
0.675,0.0004975123472068788,0.4975123472068788,0.0004975124382639657,49.75124382639657
0.676,0.0004975123552089115,0.4975123552089116,0.0004975124382239555,49.75124382239554
0.677,0.0004975123632109444,0.4975123632109444,0.0004975124381839453,49.75124381839453
0.678,0.0004975123712129772,0.4975123712129772,0.0004975124381439352,49.75124381439352
0.679,0.0004975123792150101,0.49751237921501,0.000497512438103925,49.75124381039249
0.68,0.0004975123872170428,0.4975123872170428,0.0004975124380639148,49.75124380639148
0.681,0.0004975123952190756,0.4975123952190756,0.0004975124380239047,49.75124380239047
0.682,0.0004975124032211085,0.4975124032211085,0.0004975124379838945,49.75124379838945
0.683,0.0004975124112231412,0.4975124112231413,0.0004975124379438844,49.75124379438844
0.684,0.0004975124192251741,0.4975124192251741,0.0004975124379038742,49.75124379038741
0.685,0.0004975124272272069,0.4975124272272069,0.000497512437863864,49.7512437863864
0.686,0.0004975124300485163,0.4975124300485163,0.0004975124378497575,49.75124378497575
0.687,0.0004975124303456653,0.4975124303456653,0.0004975124378482717,49.75124378482717
0.688,0.0004975124306428142,0.4975124306428143,0.0004975124378467859,49.75124378467859
0.689,0.0004975124309399633,0.4975124309399632,0.0004975124378453002,49.75124378453003
0.69,0.0004975124312371122,0.4975124312371122,0.0004975124378438145,49.75124378438144
0.691,0.0004975124315342754,0.4975124315342754,0.0004975124378423287,49.75124378423287
0.692,0.0004975124318314243,0.4975124318314244,0.0004975124378408429,49.75124378408429
0.693,0.0004975124321285734,0.4975124321285733,0.0004975124378393572,49.75124378393572
0.694,0.0004975124324257223,0.4975124324257223,0.0004975124378378714,49.75124378378714
0.695,0.0004975124327228713,0.4975124327228713,0.0004975124378363856,49.75124378363856
0.696,0.0004975124330200202,0.4975124330200202,0.0004975124378348999,49.75124378348999
0.697,0.0004975124333171692,0.4975124333171692,0.0004975124378334141,49.75124378334142
0.698,0.0004975124336143181,0.4975124336143182,0.0004975124378319285,49.75124378319285
0.699,0.0004975124339114814,0.4975124339114814,0.0004975124378304427,49.75124378304427
0.7,0.0004975124342086303,0.4975124342086303,0.0004975124378289569,49.75124378289568
0.7,0.0004975124342086303,0.4975124342086303,0.0009950248755584113,99.50248755584113
0.701,0.0008107684963037656,0.8107684963037656,0.0009918923149377732,99.18923149377731
0.702,0.0009248139993823514,0.9248139993823514,0.0009907518599071013,99.07518599071012
0.703,0.0009663308584835448,0.9663308584835448,0.0009903366913161309,99.0336691316131
0.704,0.0009814184950063377,0.9814184950063378,0.0009901858149509179,99.01858149509179
0.705,0.0009869112432447764,0.9869112432447764,0.0009901308874685391,99.01308874685391
0.706,0.0009889300113431147,0.9889300113431148,0.0009901106997875578,99.01106997875577
0.707,0.0009896682819937439,0.9896682819937439,0.0009901033170810522,99.01033170810521
0.708,0.0009899401099269056,0.9899401099269056,0.0009901005988017209,99.01005988017209
0.709,0.0009900301941042358,0.9900301941042358,0.0009900996979599478,99.00996979599478
0.71,0.0009900622046504282,0.9900622046504282,0.0009900993778544859,99.00993778544859
0.711,0.0009900858072718394,0.9900858072718393,0.0009900991418282717,99.00991418282717
0.712,0.0009900982183505818,0.9900982183505818,0.0009900990177174843,99.00990177174843
0.713,0.0009901005026177927,0.9901005026177927,0.0009900989948748121,99.00989948748121
0.714,0.0009901035917758065,0.9901035917758065,0.000990098963983232,99.00989639832321
0.715,0.0009901045762951953,0.9901045762951952,0.0009900989541380381,99.00989541380382
0.716,0.0009901037623636739,0.9901037623636739,0.0009900989622773533,99.00989622773533
0.717,0.000990103040769057,0.990103040769057,0.0009900989694932995,99.00989694932994
0.718,0.0009901023191744543,0.9901023191744542,0.0009900989767092456,99.00989767092456
0.719,0.0009901015975798514,0.9901015975798515,0.0009900989839251916,99.00989839251916
0.72,0.0009901008759852345,0.9901008759852346,0.0009900989911411379,99.00989911411379
0.721,0.0009901001543906318,0.9901001543906318,0.0009900989983570839,99.00989983570838
0.722,0.0009900997015354137,0.9900997015354136,0.0009900990028856361,99.00990028856361
0.723,0.0009900996452906555,0.9900996452906554,0.0009900990034480835,99.00990034480836
0.724,0.000990099589045883,0.990099589045883,0.0009900990040105314,99.00990040105314
0.725,0.0009900995328011248,0.9900995328011248,0.0009900990045729789,99.00990045729789
0.726,0.0009900994765563666,0.9900994765563667,0.0009900990051354265,99.00990051354265
0.727,0.0009900994203115943,0.9900994203115943,0.0009900990056978742,99.00990056978742
0.728,0.0009900993640668361,0.9900993640668361,0.0009900990062603218,99.00990062603218
0.729,0.0009900993078220638,0.9900993078220637,0.0009900990068227695,99.00990068227695
0.73,0.0009900992515773056,0.9900992515773055,0.0009900990073852171,99.00990073852171
0.731,0.0009900991953325474,0.9900991953325473,0.0009900990079476646,99.00990079476645
0.732,0.0009900991390877749,0.9900991390877749,0.0009900990085101122,99.00990085101122
0.733,0.0009900990828430167,0.9900990828430167,0.0009900990090725599,99.009900907256
0.734,0.0009900990639136323,0.9900990639136324,0.0009900990092618538,99.00990092618538
0.735,0.0009900990616327333,0.9900990616327334,0.0009900990092846628,99.00990092846628
0.736,0.0009900990593518344,0.9900990593518344,0.0009900990093074718,99.00990093074718
0.737,0.0009900990570709497,0.9900990570709496,0.0009900990093302806,99.00990093302806
0.738,0.0009900990547900505,0.9900990547900506,0.0009900990093530896,99.00990093530896
0.739,0.0009900990525091658,0.9900990525091657,0.0009900990093758984,99.00990093758985
0.74,0.0009900990502282668,0.9900990502282667,0.0009900990093987074,99.00990093987075
0.741,0.0009900990479473678,0.9900990479473677,0.0009900990094215164,99.00990094215165
0.742,0.0009900990456664829,0.9900990456664829,0.0009900990094443252,99.00990094443253
0.743,0.0009900990433855839,0.9900990433855839,0.0009900990094671343,99.00990094671343
0.744,0.000990099041104699,0.990099041104699,0.000990099009489943,99.0099009489943
0.745,0.0009900990388238,0.9900990388238,0.0009900990095127521,99.0099009512752
0.746,0.000990099036542901,0.990099036542901,0.0009900990095355611,99.00990095355611
0.747,0.0009900990342620161,0.9900990342620162,0.0009900990095583699,99.00990095583698
0.748,0.0009900990319811171,0.9900990319811172,0.0009900990095811789,99.00990095811788
0.749,0.0009900990297002181,0.9900990297002181,0.0009900990096039879,99.0099009603988
0.75,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.75,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.75,0.0009900990274193332,0.9900990274193333,0.0004950495048629033,49.50495048629033
0.751,0.0006777201132912864,0.6777201132912865,0.0004966113994335436,49.66113994335436
0.752,0.0005634444167923505,0.5634444167923505,0.0004971827779160383,49.71827779160383
0.753,0.0005216496447390284,0.5216496447390284,0.0004973917517763049,49.73917517763049
0.754,0.0005063354452638293,0.5063354452638293,0.0004974683227736809,49.74683227736809
0.755,0.0005007443796153126,0.5007443796153126,0.0004974962781019234,49.74962781019234
0.756,0.0004986759018441091,0.4986759018441091,0.0004975066204907795,49.75066204907795
0.757,0.0004979495092269417,0.4979495092269417,0.0004975102524538654,49.75102524538654
0.758,0.0004976809997226184,0.4976809997226184,0.0004975115950013869,49.75115950013869
0.759,0.0004975676776558942,0.4975676776558942,0.0004975121616117206,49.75121616117206
0.76,0.0004975284338610777,0.4975284338610777,0.0004975123578306946,49.75123578306946
0.761,0.0004975152200723159,0.4975152200723159,0.0004975124238996383,49.75124238996383
0.762,0.0004975098807584999,0.4975098807584999,0.0004975124505962075,49.75124505962074
0.763,0.0004975091163882865,0.4975091163882865,0.0004975124544180585,49.75124544180585
0.764,0.000497509952501332,0.497509952501332,0.0004975124502374933,49.75124502374933
0.765,0.0004975107886143775,0.4975107886143775,0.0004975124460569281,49.75124460569281
0.766,0.0004975116083795826,0.4975116083795825,0.000497512441958102,49.7512441958102
0.767,0.0004975117201249333,0.4975117201249333,0.0004975124413993754,49.75124413993753
0.768,0.0004975118318702698,0.4975118318702698,0.0004975124408406487,49.75124408406487
0.769,0.0004975119436156064,0.4975119436156064,0.000497512440281922,49.7512440281922
0.77,0.0004975120553609571,0.4975120553609571,0.0004975124397231952,49.75124397231952
0.771,0.0004975121671062936,0.4975121671062936,0.0004975124391644685,49.75124391644685
0.772,0.0004975122788516444,0.4975122788516444,0.0004975124386057419,49.75124386057418
0.773,0.0004975123312028131,0.4975123312028131,0.000497512438343986,49.7512438343986
0.774,0.0004975123392048459,0.4975123392048459,0.0004975124383039758,49.75124383039758
0.775,0.0004975123472068788,0.4975123472068788,0.0004975124382639657,49.75124382639657
0.776,0.0004975123552089115,0.4975123552089116,0.0004975124382239555,49.75124382239554
0.777,0.0004975123632109444,0.4975123632109444,0.0004975124381839453,49.75124381839453
0.778,0.0004975123712129772,0.4975123712129772,0.0004975124381439352,49.75124381439352
0.779,0.0004975123792150101,0.49751237921501,0.000497512438103925,49.75124381039249
0.78,0.0004975123872170428,0.4975123872170428,0.0004975124380639148,49.75124380639148
0.781,0.0004975123952190756,0.4975123952190756,0.0004975124380239047,49.75124380239047
0.782,0.0004975124032211085,0.4975124032211085,0.0004975124379838945,49.75124379838945
0.783,0.0004975124112231412,0.4975124112231413,0.0004975124379438844,49.75124379438844
0.784,0.0004975124192251741,0.4975124192251741,0.0004975124379038742,49.75124379038741
0.785,0.0004975124272272069,0.4975124272272069,0.000497512437863864,49.7512437863864
0.786,0.0004975124300485163,0.4975124300485163,0.0004975124378497575,49.75124378497575
0.787,0.0004975124303456653,0.4975124303456653,0.0004975124378482717,49.75124378482717
0.788,0.0004975124306428142,0.4975124306428143,0.0004975124378467859,49.75124378467859
0.789,0.0004975124309399633,0.4975124309399632,0.0004975124378453002,49.75124378453003
0.79,0.0004975124312371122,0.4975124312371122,0.0004975124378438145,49.75124378438144
0.791,0.0004975124315342754,0.4975124315342754,0.0004975124378423287,49.75124378423287
0.792,0.0004975124318314243,0.4975124318314244,0.0004975124378408429,49.75124378408429
0.793,0.0004975124321285734,0.4975124321285733,0.0004975124378393572,49.75124378393572
0.794,0.0004975124324257223,0.4975124324257223,0.0004975124378378714,49.75124378378714
0.795,0.0004975124327228713,0.4975124327228713,0.0004975124378363856,49.75124378363856
0.796,0.0004975124330200202,0.4975124330200202,0.0004975124378348999,49.75124378348999
0.797,0.0004975124333171692,0.4975124333171692,0.0004975124378334141,49.75124378334142
0.798,0.0004975124336143181,0.4975124336143182,0.0004975124378319285,49.75124378319285
0.799,0.0004975124339114814,0.4975124339114814,0.0004975124378304427,49.75124378304427
0.8,0.0004975124342086303,0.4975124342086303,0.0004975124378289569,49.75124378289568
0.8,0.0004975124342086303,0.4975124342086303,0.0009950248755584113,99.50248755584113
0.801,0.0008107684963037798,0.8107684963037798,0.000991892314937773,99.1892314937773
0.802,0.0009248139993823372,0.9248139993823372,0.0009907518599071015,99.07518599071015
0.803,0.0009663308584835448,0.9663308584835448,0.0009903366913161309,99.0336691316131
0.804,0.0009814184950063093,0.9814184950063094,0.0009901858149509184,99.01858149509184
0.805,0.0009869112432448048,0.9869112432448048,0.0009901308874685389,99.01308874685388
0.806,0.0009889300113431147,0.9889300113431148,0.0009901106997875578,99.01106997875577
0.807,0.0009896682819937439,0.9896682819937439,0.0009901033170810522,99.01033170810521
0.808,0.0009899401099268772,0.9899401099268772,0.0009901005988017211,99.01005988017212
0.809,0.000990030194104193,0.9900301941041931,0.0009900996979599482,99.00996979599482
0.81,0.0009900622046504139,0.9900622046504139,0.0009900993778544859,99.00993778544859
0.811,0.000990085807271825,0.990085807271825,0.0009900991418282719,99.00991418282719
0.812,0.0009900982183505818,0.9900982183505818,0.0009900990177174843,99.00990177174843
0.813,0.0009901005026177927,0.9901005026177927,0.0009900989948748121,99.00989948748121
0.814,0.0009901035917758065,0.9901035917758065,0.000990098963983232,99.00989639832321
0.815,0.0009901045762951953,0.9901045762951952,0.0009900989541380381,99.00989541380382
0.816,0.0009901037623636739,0.9901037623636739,0.0009900989622773533,99.00989622773533
0.817,0.000990103040769057,0.990103040769057,0.0009900989694932995,99.00989694932994
0.818,0.0009901023191744543,0.9901023191744542,0.0009900989767092456,99.00989767092456
0.819,0.0009901015975798514,0.9901015975798515,0.0009900989839251916,99.00989839251916
0.82,0.0009901008759852345,0.9901008759852346,0.0009900989911411379,99.00989911411379
0.821,0.0009901001543906318,0.9901001543906318,0.0009900989983570839,99.00989983570838
